-2.5102,-2.5102,0.0029992
-2.3878,-2.5102,0.0047563
-2.2653,-2.5102,0.0071799
-2.1429,-2.5102,0.010253
-2.0204,-2.5102,0.013711
-1.898,-2.5102,0.016864
-1.7755,-2.5102,0.018383
-1.6531,-2.5102,0.016085
-1.5306,-2.5102,0.0067827
-1.4082,-2.5102,-0.013722
-1.2857,-2.5102,-0.050415
-1.1633,-2.5102,-0.10855
-1.0408,-2.5102,-0.19282
-0.91837,-2.5102,-0.30629
-0.79592,-2.5102,-0.4493
-0.67347,-2.5102,-0.61845
-0.55102,-2.5102,-0.80618
-0.42857,-2.5102,-1.0009
-0.30612,-2.5102,-1.1881
-0.18367,-2.5102,-1.3519
-0.061224,-2.5102,-1.4773
0.061224,-2.5102,-1.5525
0.18367,-2.5102,-1.5706
0.30612,-2.5102,-1.5308
0.42857,-2.5102,-1.4382
0.55102,-2.5102,-1.3031
0.67347,-2.5102,-1.1388
0.79592,-2.5102,-0.96013
0.91837,-2.5102,-0.78101
1.0408,-2.5102,-0.6129
1.1633,-2.5102,-0.46395
1.2857,-2.5102,-0.33866
1.4082,-2.5102,-0.2383
1.5306,-2.5102,-0.16154
1.6531,-2.5102,-0.10542
1.7755,-2.5102,-0.066154
1.898,-2.5102,-0.039869
2.0204,-2.5102,-0.023031
2.1429,-2.5102,-0.012718
2.2653,-2.5102,-0.0066884
2.3878,-2.5102,-0.0033301
2.5102,-2.5102,-0.0015552
2.6327,-2.5102,-0.00067007
2.7551,-2.5102,-0.00025768
2.8776,-2.5102,-8.1279e-05
3,-2.5102,-1.448e-05
-3,-2.3878,0.00041406
-2.8776,-2.3878,0.00077926
-2.7551,-2.3878,0.0014097
-2.6327,-2.3878,0.002448
-2.5102,-2.3878,0.0040727
-2.3878,-2.3878,0.0064733
-2.2653,-2.3878,0.0097898
-2.1429,-2.3878,0.013998
-2.0204,-2.3878,0.018732
-1.898,-2.3878,0.023028
-1.7755,-2.3878,0.025028
-1.6531,-2.3878,0.021674
-1.5306,-2.3878,0.00849
-1.4082,-2.3878,-0.020436
-1.2857,-2.3878,-0.072144
-1.1633,-2.3878,-0.15408
-1.0408,-2.3878,-0.27292
-0.91837,-2.3878,-0.43309
-0.79592,-2.3878,-0.63513
-0.67347,-2.3878,-0.87438
-0.55102,-2.3878,-1.1402
-0.42857,-2.3878,-1.4163
-0.30612,-2.3878,-1.6819
-0.18367,-2.3878,-1.9147
-0.061224,-2.3878,-2.0932
0.061224,-2.3878,-2.2006
0.18367,-2.3878,-2.2269
0.30612,-2.3878,-2.1709
0.42857,-2.3878,-2.0398
0.55102,-2.3878,-1.8479
0.67347,-2.3878,-1.6146
0.79592,-2.3878,-1.3607
0.91837,-2.3878,-1.1061
1.0408,-2.3878,-0.86719
1.1633,-2.3878,-0.6556
1.2857,-2.3878,-0.47776
1.4082,-2.3878,-0.33545
1.5306,-2.3878,-0.22678
1.6531,-2.3878,-0.14747
1.7755,-2.3878,-0.092135
1.898,-2.3878,-0.055209
2.0204,-2.3878,-0.031655
2.1429,-2.3878,-0.017308
2.2653,-2.3878,-0.0089793
2.3878,-2.3878,-0.0043853
2.5102,-2.3878,-0.0019891
2.6327,-2.3878,-0.00081673
2.7551,-2.3878,-0.00028602
2.8776,-2.3878,-6.9731e-05
3,-2.3878,4.6518e-06
-3,-2.2653,0.00053139
-2.8776,-2.2653,0.0010067
-2.7551,-2.2653,0.0018321
-2.6327,-2.2653,0.0031994
-2.5102,-2.2653,0.0053513
-2.3878,-2.2653,0.0085503
-2.2653,-2.2653,0.012999
-2.1429,-2.2653,0.018692
-2.0204,-2.2653,0.025172
-1.898,-2.2653,0.031193
-1.7755,-2.2653,0.03431
-1.6531,-2.2653,0.030458
-1.5306,-2.2653,0.013642
-1.4082,-2.2653,-0.024108
-1.2857,-2.2653,-0.092346
-1.1633,-2.2653,-0.20125
-1.0408,-2.2653,-0.36004
-0.91837,-2.2653,-0.57498
-0.79592,-2.2653,-0.8471
-0.67347,-2.2653,-1.1704
-0.55102,-2.2653,-1.5307
-0.42857,-2.2653,-1.9059
-0.30612,-2.2653,-2.2681
-0.18367,-2.2653,-2.5865
-0.061224,-2.2653,-2.8318
0.061224,-2.2653,-2.9806
0.18367,-2.2653,-3.0192
0.30612,-2.2653,-2.9454
0.42857,-2.2653,-2.7687
0.55102,-2.2653,-2.5087
0.67347,-2.2653,-2.1916
0.79592,-2.2653,-1.8461
0.91837,-2.2653,-1.4994
1.0408,-2.2653,-1.174
1.1633,-2.2653,-0.88596
1.2857,-2.2653,-0.64409
1.4082,-2.2653,-0.45081
1.5306,-2.2653,-0.30352
1.6531,-2.2653,-0.19634
1.7755,-2.2653,-0.12184
1.898,-2.2653,-0.072366
2.0204,-2.2653,-0.041008
2.1429,-2.2653,-0.022067
2.2653,-2.2653,-0.011194
2.3878,-2.2653,-0.0052877
2.5102,-2.2653,-0.0022727
2.6327,-2.2653,-0.00084439
2.7551,-2.2653,-0.00023091
2.8776,-2.2653,-4.3665e-06
3,-2.2653,5.6281e-05
-3,-2.1429,0.00064741
-2.8776,-2.1429,0.0012395
-2.7551,-2.1429,0.0022778
-2.6327,-2.1429,0.0040143
-2.5102,-2.1429,0.0067746
-2.3878,-2.1429,0.010922
-2.2653,-2.1429,0.016763
-2.1429,-2.1429,0.024359
-2.0204,-2.1429,0.033221
-1.898,-2.1429,0.04187
-1.7755,-2.1429,0.047299
-1.6531,-2.1429,0.044408
-1.5306,-2.1429,0.025567
-1.4082,-2.1429,-0.019488
-1.2857,-2.1429,-0.1032
-1.1633,-2.1429,-0.23897
-1.0408,-2.1429,-0.43919
-0.91837,-2.1429,-0.7125
-0.79592,-2.1429,-1.061
-0.67347,-2.1429,-1.4774
-0.55102,-2.1429,-1.9439
-0.42857,-2.1429,-2.4323
-0.30612,-2.1429,-2.9061
-0.18367,-2.1429,-3.3249
-0.061224,-2.1429,-3.6502
0.061224,-2.1429,-3.8506
0.18367,-2.1429,-3.9072
0.30612,-2.1429,-3.8166
0.42857,-2.1429,-3.5908
0.55102,-2.1429,-3.255
0.67347,-2.1429,-2.8434
0.79592,-2.1429,-2.3938
0.91837,-2.1429,-1.942
1.0408,-2.1429,-1.5179
1.1633,-2.1429,-1.1426
1.2857,-2.1429,-0.82775
1.4082,-2.1429,-0.5767
1.5306,-2.1429,-0.38595
1.6531,-2.1429,-0.24771
1.7755,-2.1429,-0.15214
1.898,-2.1429,-0.089127
2.0204,-2.1429,-0.049571
2.1429,-2.1429,-0.025982
2.2653,-2.1429,-0.012675
2.3878,-2.1429,-0.0056224
2.5102,-2.1429,-0.0021524
2.6327,-2.1429,-0.00060293
2.7551,-2.1429,-6.1685e-06
2.8776,-2.1429,0.00016275
3,-2.1429,0.00016623
-3,-2.0204,0.00073741
-2.8776,-2.0204,0.0014362
-2.7551,-2.0204,0.0026805
-2.6327,-2.0204,0.0047928
-2.5102,-2.0204,0.0082013
-2.3878,-2.0204,0.013407
-2.2653,-2.0204,0.020878
-2.1429,-2.0204,0.03083
-2.0204,-2.0204,0.042859
-1.898,-2.0204,0.055398
-1.7755,-2.0204,0.065034
-1.6531,-2.0204,0.065773
-1.5306,-2.0204,0.04843
-1.4082,-2.0204,0.00042246
-1.2857,-2.0204,-0.093765
-1.1633,-2.0204,-0.25116
-1.0408,-2.0204,-0.48784
-0.91837,-2.0204,-0.81561
-0.79592,-2.0204,-1.2382
-0.67347,-2.0204,-1.7481
-0.55102,-2.0204,-2.3241
-0.42857,-2.0204,-2.9317
-0.30612,-2.0204,-3.5257
-0.18367,-2.0204,-4.0553
-0.061224,-2.0204,-4.4713
0.061224,-2.0204,-4.7332
0.18367,-2.0204,-4.8161
0.30612,-2.0204,-4.7141
0.42857,-2.0204,-4.4413
0.55102,-2.0204,-4.0288
0.67347,-2.0204,-3.5194
0.79592,-2.0204,-2.9608
0.91837,-2.0204,-2.3982
1.0408,-2.0204,-1.8697
1.1633,-2.0204,-1.4022
1.2857,-2.0204,-1.0107
1.4082,-2.0204,-0.69942
1.5306,-2.0204,-0.46388
1.6531,-2.0204,-0.29418
1.7755,-2.0204,-0.17779
1.898,-2.0204,-0.10188
2.0204,-2.0204,-0.054911
2.1429,-2.0204,-0.027457
2.2653,-2.0204,-0.012405
2.3878,-2.0204,-0.0047597
2.5102,-2.0204,-0.0012491
2.6327,-2.0204,0.00012935
2.7551,-2.0204,0.000514
2.8776,-2.0204,0.00050086
3,-2.0204,0.00037149
-3,-1.898,0.00076162
-2.8776,-1.898,0.0015286
-2.7551,-1.898,0.002928
-2.6327,-1.898,0.0053587
-2.5102,-1.898,0.0093703
-2.3878,-1.898,0.015642
-2.2653,-1.898,0.024878
-2.1429,-1.898,0.037577
-2.0204,-1.898,0.053609
-1.898,-1.898,0.071582
-1.7755,-1.898,0.088008
-1.6531,-1.898,0.096367
-1.5306,-1.898,0.086287
-1.4082,-1.898,0.043143
-1.2857,-1.898,-0.051544
-1.1633,-1.898,-0.21857
-1.0408,-1.898,-0.47822
-0.91837,-1.898,-0.84623
-0.79592,-1.898,-1.3292
-0.67347,-1.898,-1.9203
-0.55102,-1.898,-2.5964
-0.42857,-1.898,-3.3177
-0.30612,-1.898,-4.0305
-0.18367,-1.898,-4.6737
-0.061224,-1.898,-5.1868
0.061224,-1.898,-5.5193
0.18367,-1.898,-5.6388
0.30612,-1.898,-5.5361
0.42857,-1.898,-5.2264
0.55102,-1.898,-4.7461
0.67347,-1.898,-4.1462
0.79592,-1.898,-3.4843
0.91837,-1.898,-2.8159
1.0408,-1.898,-2.1872
1.1633,-1.898,-1.6314
1.2857,-1.898,-1.1671
1.4082,-1.898,-0.7994
1.5306,-1.898,-0.52287
1.6531,-1.898,-0.32536
1.7755,-1.898,-0.1915
1.898,-1.898,-0.10561
2.0204,-1.898,-0.053678
2.1429,-1.898,-0.024313
2.2653,-1.898,-0.0090031
2.3878,-1.898,-0.0018493
2.5102,-1.898,0.00094637
2.6327,-1.898,0.0016485
2.7551,-1.898,0.0014968
2.8776,-1.898,0.0011017
3,-1.898,0.00072083
-3,-1.7755,0.00066181
-2.8776,-1.7755,0.0014148
-2.7551,-1.7755,0.0028494
-2.6327,-1.7755,0.0054368
-2.5102,-1.7755,0.0098577
-2.3878,-1.7755,0.017006
-2.2653,-1.7755,0.02791
-2.1429,-1.7755,0.043507
-2.0204,-1.7755,0.064205
-1.898,-1.7755,0.089174
-1.7755,-1.7755,0.11538
-1.6531,-1.7755,0.13641
-1.5306,-1.7755,0.14141
-1.4082,-1.7755,0.11439
-1.2857,-1.7755,0.034394
-1.1633,-1.7755,-0.12299
-1.0408,-1.7755,-0.38255
-0.91837,-1.7755,-0.76486
-0.79592,-1.7755,-1.2808
-0.67347,-1.7755,-1.9262
-0.55102,-1.7755,-2.6778
-0.42857,-1.7755,-3.4926
-0.30612,-1.7755,-4.3103
-0.18367,-1.7755,-5.0601
-0.061224,-1.7755,-5.6707
0.061224,-1.7755,-6.0807
0.18367,-1.7755,-6.2494
0.30612,-1.7755,-6.1625
0.42857,-1.7755,-5.8347
0.55102,-1.7755,-5.3062
0.67347,-1.7755,-4.6355
0.79592,-1.7755,-3.8892
0.91837,-1.7755,-3.1322
1.0408,-1.7755,-2.4193
1.1633,-1.7755,-1.7898
1.2857,-1.7755,-1.2656
1.4082,-1.7755,-0.85297
1.5306,-1.7755,-0.54544
1.6531,-1.7755,-0.32863
1.7755,-1.7755,-0.18438
1.898,-1.7755,-0.094241
2.0204,-1.7755,-0.041813
2.1429,-1.7755,-0.013908
2.2653,-1.7755,-0.00079732
2.3878,-1.7755,0.0041395
2.5102,-1.7755,0.0050511
2.6327,-1.7755,0.0043138
2.7551,-1.7755,0.0031452
2.8776,-1.7755,0.0020765
3,-1.7755,0.0012735
-3,-1.6531,0.00035959
-2.8776,-1.6531,0.000956
-2.7551,-1.6531,0.0022068
-2.6327,-1.6531,0.0046352
-2.5102,-1.6531,0.0090434
-2.3878,-1.6531,0.01656
-2.2653,-1.6531,0.028613
-2.1429,-1.6531,0.046752
-2.0204,-1.6531,0.072233
-1.898,-1.6531,0.10528
-1.7755,-1.6531,0.14402
-1.6531,-1.6531,0.18306
-1.5306,-1.6531,0.21213
-1.4082,-1.6531,0.21493
-1.2857,-1.6531,0.16896
-1.1633,-1.6531,0.046758
-1.0408,-1.6531,-0.18105
-0.91837,-1.6531,-0.54071
-0.79592,-1.6531,-1.0491
-0.67347,-1.6531,-1.7071
-0.55102,-1.6531,-2.4945
-0.42857,-1.6531,-3.3679
-0.30612,-1.6531,-4.2633
-0.18367,-1.6531,-5.1022
-0.061224,-1.6531,-5.8033
0.061224,-1.6531,-6.2948
0.18367,-1.6531,-6.5259
0.30612,-1.6531,-6.4759
0.42857,-1.6531,-6.1566
0.55102,-1.6531,-5.61
0.67347,-1.6531,-4.8997
0.79592,-1.6531,-4.1
0.91837,-1.6531,-3.2842
1.0408,-1.6531,-2.5146
1.1633,-1.6531,-1.8362
1.2857,-1.6531,-1.2742
1.4082,-1.6531,-0.83571
1.5306,-1.6531,-0.51345
1.6531,-1.6531,-0.29085
1.7755,-1.6531,-0.14714
1.898,-1.6531,-0.061343
2.0204,-1.6531,-0.014991
2.1429,-1.6531,0.0065888
2.2653,-1.6531,0.014017
2.3878,-1.6531,0.014324
2.5102,-1.6531,0.011738
2.6327,-1.6531,0.0085183
2.7551,-1.6531,0.0056825
2.8776,-1.6531,0.0035482
3,-1.6531,0.0020951
-3,-1.5306,-0.00024198
-2.8776,-1.5306,-2.2239e-05
-2.7551,-1.5306,0.00069731
-2.6327,-1.5306,0.0024455
-2.5102,-1.5306,0.0061043
-2.3878,-1.5306,0.01302
-2.2653,-1.5306,0.025062
-2.1429,-1.5306,0.04454
-2.0204,-1.5306,0.073877
-1.898,-1.5306,0.1149
-1.7755,-1.5306,0.16771
-1.6531,-1.5306,0.22908
-1.5306,-1.5306,0.29064
-1.4082,-1.5306,0.33728
-1.2857,-1.5306,0.3463
-1.1633,-1.5306,0.28811
-1.0408,-1.5306,0.12902
-0.91837,-1.5306,-0.16361
-0.79592,-1.5306,-0.61441
-0.67347,-1.5306,-1.2322
-0.55102,-1.5306,-2.0035
-0.42857,-1.5306,-2.8885
-0.30612,-1.5306,-3.8229
-0.18367,-1.5306,-4.7237
-0.061224,-1.5306,-5.5016
0.061224,-1.5306,-6.074
0.18367,-1.5306,-6.38
0.30612,-1.5306,-6.3899
0.42857,-1.5306,-6.1105
0.55102,-1.5306,-5.5823
0.67347,-1.5306,-4.8717
0.79592,-1.5306,-4.0584
0.91837,-1.5306,-3.2222
1.0408,-1.5306,-2.4318
1.1633,-1.5306,-1.7371
1.2857,-1.5306,-1.1663
1.4082,-1.5306,-0.72712
1.5306,-1.5306,-0.41139
1.6531,-1.5306,-0.20056
1.7755,-1.5306,-0.071526
1.898,-1.5306,-0.0011415
2.0204,-1.5306,0.030732
2.1429,-1.5306,0.039798
2.2653,-1.5306,0.037131
2.3878,-1.5306,0.029766
2.5102,-1.5306,0.021653
2.6327,-1.5306,0.014644
2.7551,-1.5306,0.0093273
2.8776,-1.5306,0.0056385
3,-1.5306,0.0032513
-3,-1.4082,-0.0012517
-2.8776,-1.4082,-0.0017181
-2.7551,-1.4082,-0.0020289
-2.6327,-1.4082,-0.0017298
-2.5102,-1.4082,5.294e-05
-2.3878,-1.4082,0.0048087
-2.2653,-1.4082,0.014822
-2.1429,-1.4082,0.033245
-2.0204,-1.4082,0.063923
-1.898,-1.4082,0.11081
-1.7755,-1.4082,0.17683
-1.6531,-1.4082,0.2621
-1.5306,-1.4082,0.36174
-1.4082,-1.4082,0.46352
-1.2857,-1.4082,0.54625
-1.1633,-1.4082,0.57954
-1.0408,-1.4082,0.52598
-0.91837,-1.4082,0.34607
-0.79592,-1.4082,0.0057218
-0.67347,-1.4082,-0.51477
-0.55102,-1.4082,-1.2123
-0.42857,-1.4082,-2.0553
-0.30612,-1.4082,-2.9832
-0.18367,-1.4082,-3.9123
-0.061224,-1.4082,-4.747
0.061224,-1.4082,-5.3955
0.18367,-1.4082,-5.7853
0.30612,-1.4082,-5.8763
0.42857,-1.4082,-5.6673
0.55102,-1.4082,-5.1946
0.67347,-1.4082,-4.5244
0.79592,-1.4082,-3.7391
0.91837,-1.4082,-2.9234
1.0408,-1.4082,-2.1509
1.1633,-1.4082,-1.4755
1.2857,-1.4082,-0.92754
1.4082,-1.4082,-0.51542
1.5306,-1.4082,-0.22988
1.6531,-1.4082,-0.050506
1.7755,-1.4082,0.047922
1.898,-1.4082,0.090362
2.0204,-1.4082,0.098187
2.1429,-1.4082,0.087664
2.2653,-1.4082,0.069838
2.3878,-1.4082,0.051297
2.5102,-1.4082,0.035315
2.6327,-1.4082,0.023004
2.7551,-1.4082,0.014262
2.8776,-1.4082,0.0084503
3,-1.4082,0.0047982
-3,-1.2857,-0.0027777
-2.8776,-1.2857,-0.0043313
-2.7551,-1.2857,-0.0063298
-2.6327,-1.2857,-0.0085131
-2.5102,-1.2857,-0.01016
-2.3878,-1.2857,-0.0097883
-2.2653,-1.2857,-0.0048212
-2.1429,-1.2857,0.0086997
-2.0204,-1.2857,0.036177
-1.898,-1.2857,0.08408
-1.7755,-1.2857,0.1589
-1.6531,-1.2857,0.26527
-1.5306,-1.2857,0.4033
-1.4082,-1.2857,0.5655
-1.2857,-1.2857,0.73405
-1.1633,-1.2857,0.87938
-1.0408,-1.2857,0.96131
-0.91837,-1.2857,0.93342
-0.79592,-1.2857,0.75087
-0.67347,-1.2857,0.38051
-0.55102,-1.2857,-0.18861
-0.42857,-1.2857,-0.93722
-0.30612,-1.2857,-1.813
-0.18367,-1.2857,-2.7346
-0.061224,-1.2857,-3.603
0.061224,-1.2857,-4.3177
0.18367,-1.2857,-4.7945
0.30612,-1.2857,-4.9813
0.42857,-1.2857,-4.8662
0.55102,-1.2857,-4.479
0.67347,-1.2857,-3.8828
0.79592,-1.2857,-3.161
0.91837,-1.2857,-2.4011
1.0408,-1.2857,-1.6805
1.1633,-1.2857,-1.0561
1.2857,-1.2857,-0.5602
1.4082,-1.2857,-0.20108
1.5306,-1.2857,0.031707
1.6531,-1.2857,0.16049
1.7755,-1.2857,0.21254
1.898,-1.2857,0.21443
2.0204,-1.2857,0.18845
2.1429,-1.2857,0.15103
2.2653,-1.2857,0.11276
2.3878,-1.2857,0.079351
2.5102,-1.2857,0.053012
2.6327,-1.2857,0.033781
2.7551,-1.2857,0.020599
2.8776,-1.2857,0.012049
3,-1.2857,0.0067726
-3,-1.1633,-0.0049084
-2.8776,-1.1633,-0.008029
-2.7551,-1.1633,-0.012512
-2.6327,-1.1633,-0.018449
-2.5102,-1.1633,-0.025475
-2.3878,-1.1633,-0.032351
-2.2653,-1.1633,-0.036443
-2.1429,-1.1633,-0.033172
-2.0204,-1.1633,-0.01563
-1.898,-1.1633,0.02535
-1.7755,-1.1633,0.10035
-1.6531,-1.1633,0.21942
-1.5306,-1.1633,0.38906
-1.4082,-1.1633,0.60822
-1.2857,-1.1633,0.86433
-1.1633,-1.1633,1.1304
-1.0408,-1.1633,1.3647
-0.91837,-1.1633,1.5144
-0.79592,-1.1633,1.5231
-0.67347,-1.1633,1.3425
-0.55102,-1.1633,0.94466
-0.42857,-1.1633,0.3332
-0.30612,-1.1633,-0.45122
-0.18367,-1.1633,-1.3329
-0.061224,-1.1633,-2.2112
0.061224,-1.1633,-2.978
0.18367,-1.1633,-3.5373
0.30612,-1.1633,-3.8236
0.42857,-1.1633,-3.8133
0.55102,-1.1633,-3.5272
0.67347,-1.1633,-3.0243
0.79592,-1.1633,-2.3871
0.91837,-1.1633,-1.7051
1.0408,-1.1633,-1.0587
1.1633,-1.1633,-0.5073
1.2857,-1.1633,-0.084363
1.4082,-1.1633,0.20212
1.5306,-1.1633,0.36425
1.6531,-1.1633,0.42665
1.7755,-1.1633,0.41883
1.898,-1.1633,0.36905
2.0204,-1.1633,0.30042
2.1429,-1.1633,0.22934
2.2653,-1.1633,0.16564
2.3878,-1.1633,0.11383
2.5102,-1.1633,0.074716
2.6327,-1.1633,0.046975
2.7551,-1.1633,0.028347
2.8776,-1.1633,0.016444
3,-1.1633,0.0091819
-3,-1.0408,-0.0076905
-2.8776,-1.0408,-0.012904
-2.7551,-1.0408,-0.020754
-2.6327,-1.0408,-0.031876
-2.5102,-1.0408,-0.04651
-2.3878,-1.0408,-0.063969
-2.2653,-1.0408,-0.081911
-2.1429,-1.0408,-0.095474
-2.0204,-1.0408,-0.096507
-1.898,-1.0408,-0.07323
-1.7755,-1.0408,-0.010776
-1.6531,-1.0408,0.10694
-1.5306,-1.0408,0.29377
-1.4082,-1.0408,0.55655
-1.2857,-1.0408,0.88963
-1.1633,-1.0408,1.2703
-1.0408,-1.0408,1.6569
-0.91837,-1.0408,1.9909
-0.79592,-1.0408,2.2046
-0.67347,-1.0408,2.2337
-0.55102,-1.0408,2.0317
-0.42857,-1.0408,1.5844
